order_id,fecha_pedido,departamento_destino,zona_logistica,modo_transporte,tipo_envio,distancia_km,tiempo_estimado_dias,tiempo_preparacion_horas,cantidad_productos,peso_kg,prioridad,dia_semana,carga_logistica,entrega_tardia
ORD-12365,2025-10-05,Lima,Lima y Callao,Terrestre,Express,32.32,2,3.26,2,4.07,Baja,Domingo,Media,0
ORD-12366,2025-02-01,Arequipa,Costa Sur,Terrestre,Estándar,1005.44,6,7.44,3,4.21,Baja,Sábado,Alta,1
ORD-12367,2025-05-04,Huánuco,Sierra Centro,Terrestre,Estándar,353.87,5,8.73,10,10.47,Media,Domingo,Baja,0
ORD-12368,2025-03-06,Cusco,Sierra Sur,Terrestre,Express,1126.74,4,1.49,1,1.2,Baja,Jueves,Baja,0
ORD-12369,2025-03-01,La Libertad,Costa Norte,Terrestre,Estándar,572.84,4,6.12,3,4.78,Media,Sábado,Alta,0
ORD-12370,2025-03-06,Lima,Lima y Callao,Terrestre,Estándar,143.48,3,8.38,7,8.57,Baja,Jueves,Media,0
ORD-12371,2025-01-17,La Libertad,Costa Norte,Terrestre,Express,547.18,2,3.79,2,1.54,Media,Viernes,Media,0
ORD-12372,2025-10-28,Cusco,Sierra Sur,Aéreo,Estándar,1137.16,6,5.86,7,4.38,Alta,Martes,Alta,0
ORD-12373,2025-01-23,Lima,Lima y Callao,Terrestre,Estándar,101.9,3,8.93,7,10.69,Alta,Jueves,Baja,0
ORD-12374,2025-05-26,Lima,Lima y Callao,Terrestre,Express,61.68,2,9.99,7,6.29,Media,Lunes,Alta,0
ORD-12375,2025-09-13,Lima,Lima y Callao,Terrestre,Estándar,56.03,3,6.42,4,5.56,Media,Sábado,Media,0
ORD-12376,2025-12-28,Lima,Lima y Callao,Terrestre,Express,72.83,2,9.58,6,9.49,Media,Domingo,Alta,1
ORD-12377,2025-11-08,Callao,Lima y Callao,Terrestre,Estándar,56.34,4,5.57,4,3.07,Alta,Sábado,Baja,0
ORD-12378,2025-02-20,Lima,Lima y Callao,Terrestre,Estándar,130.48,4,6.51,6,4.61,Media,Jueves,Media,0
ORD-12379,2025-12-27,La Libertad,Costa Norte,Terrestre,Express,574.27,3,9.81,5,12.5,Baja,Sábado,Alta,1
ORD-12380,2025-08-27,Junín,Sierra Centro,Terrestre,Express,346.32,2,8.82,8,7.84,Media,Miércoles,Media,0
ORD-12381,2025-03-07,Cajamarca,Sierra Norte,Terrestre,Estándar,844.75,6,7.68,4,7.69,Baja,Viernes,Alta,0
ORD-12382,2025-06-13,Lima,Lima y Callao,Terrestre,Estándar,44.72,3,12.58,6,21.57,Media,Viernes,Alta,1
ORD-12383,2025-12-02,Lima,Lima y Callao,Terrestre,Express,100.75,2,6.76,7,9.06,Baja,Martes,Media,0
ORD-12384,2025-05-24,Ica,Costa Sur,Terrestre,Express,280.98,2,7.65,6,4.99,Baja,Sábado,Alta,0
ORD-12385,2025-03-09,Piura,Costa Norte,Terrestre,Express,926.92,3,3.29,4,5.02,Media,Domingo,Baja,0
ORD-12386,2025-11-16,Piura,Costa Norte,Terrestre,Express,1030.3,3,10.48,7,8.04,Media,Domingo,Alta,0
ORD-12387,2025-12-14,Arequipa,Costa Sur,Terrestre,Estándar,1054.48,6,4.7,2,2.57,Media,Domingo,Alta,1
ORD-12388,2025-12-23,Lima,Lima y Callao,Terrestre,Estándar,116.61,3,7.95,6,9.85,Alta,Martes,Media,0
ORD-12389,2025-12-15,La Libertad,Costa Norte,Terrestre,Express,545.66,2,10.44,6,10.25,Alta,Lunes,Alta,0
ORD-12390,2025-11-15,Ucayali,Selva Centro-Sur,Terrestre,Estándar,1011.25,6,8.33,7,3.37,Media,Sábado,Media,0
ORD-12391,2025-06-15,Callao,Lima y Callao,Terrestre,Estándar,42.75,3,9.93,7,14.24,Alta,Domingo,Media,0
ORD-12392,2025-03-12,Cusco,Sierra Sur,Terrestre,Estándar,1062.24,6,6.88,5,6.83,Media,Miércoles,Media,0
ORD-12393,2025-08-14,La Libertad,Costa Norte,Terrestre,Estándar,533.34,4,3.95,5,5.26,Baja,Jueves,Baja,0
ORD-12394,2025-03-22,Cusco,Sierra Sur,Aéreo,Estándar,1164.73,7,2.96,3,5.36,Alta,Sábado,Baja,0
ORD-12395,2025-06-22,Lima,Lima y Callao,Terrestre,Estándar,89.99,4,7.26,7,5.38,Media,Domingo,Alta,0
ORD-12396,2025-08-28,Lambayeque,Costa Norte,Terrestre,Estándar,822.68,5,3.93,4,3.35,Alta,Jueves,Media,0
ORD-12397,2025-12-12,Callao,Lima y Callao,Terrestre,Mismo Día,46.48,1,4.61,2,4.04,Baja,Viernes,Media,0
ORD-12398,2025-04-16,Lima,Lima y Callao,Terrestre,Estándar,119.91,3,7.4,4,4.89,Baja,Miércoles,Alta,0
ORD-12399,2025-04-02,Piura,Costa Norte,Terrestre,Estándar,994.5,6,10.54,7,16.36,Baja,Miércoles,Media,0
ORD-12400,2025-09-26,Loreto,Selva Norte,Aéreo,Estándar,1628.72,8,3.17,5,4.36,Media,Viernes,Baja,0
ORD-12401,2025-01-03,Lima,Lima y Callao,Terrestre,Express,58.85,2,5.39,5,7.17,Alta,Viernes,Baja,0
ORD-12402,2025-07-26,Huancavelica,Sierra Centro,Terrestre,Express,472.84,2,7.2,4,5.88,Media,Sábado,Alta,0
ORD-12403,2025-09-30,Callao,Lima y Callao,Terrestre,Estándar,49.38,3,6.23,8,11.5,Baja,Martes,Baja,0
ORD-12404,2025-07-21,Piura,Costa Norte,Terrestre,Express,965.56,3,5.07,2,3.55,Media,Lunes,Media,1
ORD-12405,2025-05-21,Lima,Lima y Callao,Terrestre,Express,95.62,2,4.3,2,3.14,Media,Miércoles,Media,0
ORD-12406,2025-10-30,Lima,Lima y Callao,Terrestre,Estándar,108.05,2,6.88,5,6.03,Media,Jueves,Alta,0
ORD-12407,2025-05-16,Piura,Costa Norte,Terrestre,Estándar,971.92,6,2.11,2,1.71,Media,Viernes,Baja,0
ORD-12408,2025-09-17,Arequipa,Costa Sur,Terrestre,Express,1062.27,3,5.26,2,3.85,Baja,Miércoles,Alta,1
ORD-12409,2025-06-19,Lima,Lima y Callao,Terrestre,Mismo Día,69.04,1,9.48,9,3.57,Media,Jueves,Alta,0
ORD-12410,2025-01-10,Callao,Lima y Callao,Terrestre,Estándar,58.55,4,3.24,1,0.66,Media,Viernes,Alta,0
ORD-12411,2025-07-13,Arequipa,Costa Sur,Terrestre,Estándar,953.16,5,8.56,7,6.36,Baja,Domingo,Alta,1
ORD-12412,2025-01-19,Lambayeque,Costa Norte,Terrestre,Estándar,797.07,5,6.78,6,10.53,Media,Domingo,Media,0
ORD-12413,2025-12-06,La Libertad,Costa Norte,Terrestre,Estándar,669.51,5,7.01,4,4.49,Media,Sábado,Media,0
ORD-12414,2025-08-08,San Martín,Selva Norte,Terrestre,Estándar,1030.31,6,5.16,2,5.26,Media,Viernes,Media,0
ORD-12415,2025-05-16,Ica,Costa Sur,Terrestre,Estándar,279.28,3,5.93,7,4.57,Baja,Viernes,Media,0
ORD-12416,2025-06-27,Loreto,Selva Norte,Aéreo,Estándar,1286.54,7,1.66,2,1.93,Baja,Viernes,Baja,0
ORD-12417,2025-08-15,Lima,Lima y Callao,Terrestre,Estándar,92.02,3,0.64,1,0.66,Media,Viernes,Baja,0
ORD-12418,2025-04-05,Lima,Lima y Callao,Terrestre,Estándar,77.87,3,1.06,2,1.49,Baja,Sábado,Baja,0
ORD-12419,2025-04-16,Puno,Sierra Sur,Terrestre,Estándar,1274.53,7,8.16,6,5.49,Alta,Miércoles,Media,0
ORD-12420,2025-06-02,La Libertad,Costa Norte,Terrestre,Express,669.78,3,4.5,3,7.03,Media,Lunes,Media,0
ORD-12421,2025-04-05,La Libertad,Costa Norte,Terrestre,Estándar,578.64,4,4.46,2,3.96,Media,Sábado,Media,1
ORD-12422,2025-10-04,Cajamarca,Sierra Norte,Terrestre,Express,894.05,3,7.21,5,6.44,Media,Sábado,Alta,1
ORD-12423,2025-02-07,Cusco,Sierra Sur,Terrestre,Estándar,1080.33,6,4.82,5,5.43,Media,Viernes,Baja,0
ORD-12424,2025-10-29,Piura,Costa Norte,Terrestre,Estándar,882.71,5,4.49,4,6.72,Baja,Miércoles,Baja,0
ORD-12425,2025-05-08,Lambayeque,Costa Norte,Terrestre,Express,736.09,3,6.66,3,6.5,Baja,Jueves,Alta,1
ORD-12426,2025-07-24,Ica,Costa Sur,Terrestre,Estándar,359.5,4,5.15,2,1.87,Media,Jueves,Alta,0
ORD-12427,2025-02-27,Callao,Lima y Callao,Terrestre,Express,46.92,2,3.17,2,2.4,Media,Jueves,Baja,0
ORD-12428,2025-05-21,Lambayeque,Costa Norte,Terrestre,Estándar,721.37,4,5.22,3,3.33,Alta,Miércoles,Media,0
ORD-12429,2025-10-03,Lima,Lima y Callao,Terrestre,Express,119.54,2,1.75,2,1.33,Media,Viernes,Baja,0
ORD-12430,2025-04-09,Huancavelica,Sierra Centro,Terrestre,Express,516.53,2,6.2,4,8.34,Media,Miércoles,Media,0
ORD-12431,2025-02-18,Lima,Lima y Callao,Terrestre,Mismo Día,36.1,1,5.23,6,5.98,Baja,Martes,Media,0
ORD-12432,2025-07-10,Lima,Lima y Callao,Terrestre,Express,104.7,2,9.15,7,7.65,Baja,Jueves,Alta,1
ORD-12433,2025-03-01,Lima,Lima y Callao,Terrestre,Estándar,85.7,3,2.98,1,2.87,Alta,Sábado,Media,0
ORD-12434,2025-04-25,Cusco,Sierra Sur,Terrestre,Estándar,1002.68,6,4.03,3,3.18,Baja,Viernes,Media,0
ORD-12435,2025-06-14,Lima,Lima y Callao,Terrestre,Express,133.39,2,2.9,2,4.31,Alta,Sábado,Baja,0
ORD-12436,2025-07-25,Cajamarca,Sierra Norte,Terrestre,Estándar,854.95,4,7.07,4,2.56,Baja,Viernes,Alta,0
ORD-12437,2025-08-22,Junín,Sierra Centro,Terrestre,Express,336.43,2,6.22,4,6.61,Media,Viernes,Media,0
ORD-12438,2025-09-04,Lima,Lima y Callao,Terrestre,Express,64.23,2,4.84,6,6.12,Baja,Jueves,Media,0
ORD-12439,2025-11-05,Lima,Lima y Callao,Terrestre,Estándar,115.73,3,6.84,6,3.57,Media,Miércoles,Media,0
ORD-12440,2025-01-25,Callao,Lima y Callao,Terrestre,Estándar,49.04,3,5.11,3,2.43,Baja,Sábado,Alta,0
ORD-12441,2025-05-13,Piura,Costa Norte,Terrestre,Estándar,1040.75,7,2.26,2,2.95,Media,Martes,Baja,1
ORD-12442,2025-01-01,Apurímac,Sierra Sur,Terrestre,Estándar,808.63,5,8.29,7,5.61,Alta,Miércoles,Media,0
ORD-12443,2025-01-04,Lima,Lima y Callao,Terrestre,Estándar,118.4,3,5.77,6,8.7,Media,Sábado,Media,0
ORD-12444,2025-03-19,Ucayali,Selva Centro-Sur,Multimodal,Express,900.95,4,7.03,8,6.8,Baja,Miércoles,Baja,0
ORD-12445,2025-08-07,Lima,Lima y Callao,Terrestre,Mismo Día,68.01,1,7.28,6,3.64,Media,Jueves,Media,0
ORD-12446,2025-11-23,Loreto,Selva Norte,Aéreo,Estándar,1097.62,6,7.89,4,7.54,Media,Domingo,Alta,0
ORD-12447,2025-10-10,Lima,Lima y Callao,Terrestre,Express,123.29,2,6.36,7,9.62,Baja,Viernes,Baja,0
ORD-12448,2025-08-24,Lima,Lima y Callao,Terrestre,Estándar,60.68,3,3.68,3,1.76,Media,Domingo,Media,0
ORD-12449,2025-10-12,Lima,Lima y Callao,Terrestre,Mismo Día,99.12,1,3.22,1,1.4,Alta,Domingo,Baja,0
ORD-12450,2025-03-04,Lima,Lima y Callao,Terrestre,Express,90.48,2,13.58,11,13.14,Media,Martes,Alta,0
ORD-12451,2025-11-03,Callao,Lima y Callao,Terrestre,Estándar,8.24,3,9.8,8,7.92,Media,Lunes,Alta,0
ORD-12452,2025-11-21,Lima,Lima y Callao,Terrestre,Estándar,169.98,3,5.91,1,1.35,Media,Viernes,Alta,1
ORD-12453,2025-02-04,Cusco,Sierra Sur,Terrestre,Express,1135.14,4,7.74,5,10.82,Media,Martes,Media,0
ORD-12454,2025-06-21,Ucayali,Selva Centro-Sur,Aéreo,Express,881.7,3,5.47,5,6.99,Media,Sábado,Alta,0
ORD-12455,2025-10-30,Callao,Lima y Callao,Terrestre,Estándar,47.71,2,8.6,5,11.41,Media,Jueves,Alta,0
ORD-12456,2025-06-23,Callao,Lima y Callao,Terrestre,Express,38.68,2,7.94,6,8.8,Media,Lunes,Baja,0
ORD-12457,2025-11-03,Piura,Costa Norte,Aéreo,Estándar,1003.78,6,5.44,2,2.98,Baja,Lunes,Alta,0
ORD-12458,2025-12-08,Cusco,Sierra Sur,Terrestre,Express,983.13,3,5.93,1,1.5,Media,Lunes,Alta,0
ORD-12459,2025-06-23,Junín,Sierra Centro,Terrestre,Estándar,358.33,4,4.9,5,6.32,Alta,Lunes,Media,0
ORD-12460,2025-01-22,Lima,Lima y Callao,Terrestre,Mismo Día,70.7,1,8.89,8,15.27,Baja,Miércoles,Media,0
ORD-12461,2025-05-05,Cajamarca,Sierra Norte,Terrestre,Express,882.05,3,5.36,4,5.32,Baja,Lunes,Baja,1
ORD-12462,2025-03-20,Cajamarca,Sierra Norte,Terrestre,Estándar,880.63,5,4.07,2,5.79,Baja,Jueves,Baja,0
ORD-12463,2025-06-23,Lambayeque,Costa Norte,Aéreo,Express,744.13,3,5.71,4,7.12,Baja,Lunes,Media,0
ORD-12464,2025-08-02,Cusco,Sierra Sur,Terrestre,Estándar,1209.13,6,6.16,3,2.64,Alta,Sábado,Alta,0
ORD-12465,2025-06-19,Callao,Lima y Callao,Terrestre,Express,11.05,2,3.77,3,3.48,Media,Jueves,Media,0
ORD-12466,2025-03-13,Amazonas,Selva Norte,Terrestre,Estándar,929.27,6,2.7,2,3.33,Media,Jueves,Media,0
ORD-12467,2025-04-20,Junín,Sierra Centro,Terrestre,Estándar,349.01,3,7.86,6,4.19,Media,Domingo,Alta,1
ORD-12468,2025-09-06,Ica,Costa Sur,Aéreo,Express,304.92,2,6.18,4,4.38,Media,Sábado,Alta,0
ORD-12469,2025-01-10,Áncash,Costa Norte,Terrestre,Estándar,368.67,4,4.44,3,2.68,Media,Viernes,Media,0
ORD-12470,2025-03-20,Lima,Lima y Callao,Terrestre,Estándar,88.94,3,5.02,2,2.66,Alta,Jueves,Alta,0
ORD-12471,2025-11-22,Lima,Lima y Callao,Terrestre,Express,109.83,2,4.37,3,2.36,Media,Sábado,Media,0
ORD-12472,2025-02-06,Arequipa,Costa Sur,Terrestre,Express,949.69,3,6.57,4,7.69,Media,Jueves,Baja,0
ORD-12473,2025-06-01,Ica,Costa Sur,Terrestre,Estándar,364.79,5,4.1,4,4.0,Media,Domingo,Media,0
ORD-12474,2025-03-17,Piura,Costa Norte,Terrestre,Estándar,944.01,5,3.81,3,4.76,Alta,Lunes,Baja,0
ORD-12475,2025-02-08,Lima,Lima y Callao,Terrestre,Estándar,100.3,3,4.62,4,2.83,Baja,Sábado,Media,0
ORD-12476,2025-06-04,La Libertad,Costa Norte,Terrestre,Estándar,563.13,4,5.82,3,3.22,Media,Miércoles,Alta,0
ORD-12477,2025-07-10,Lambayeque,Costa Norte,Terrestre,Express,806.11,3,6.75,4,2.86,Media,Jueves,Alta,0
ORD-12478,2025-03-06,Callao,Lima y Callao,Terrestre,Estándar,57.19,3,9.08,6,12.44,Media,Jueves,Media,0
ORD-12479,2025-01-29,Loreto,Selva Norte,Aéreo,Express,1168.23,4,5.12,4,3.47,Alta,Miércoles,Media,0
ORD-12480,2025-02-19,Puno,Sierra Sur,Terrestre,Express,1280.47,4,3.6,4,4.32,Media,Miércoles,Baja,0
ORD-12481,2025-08-26,Puno,Sierra Sur,Terrestre,Estándar,1320.25,8,2.71,3,4.34,Baja,Martes,Baja,0
ORD-12482,2025-11-11,Callao,Lima y Callao,Terrestre,Mismo Día,10.31,1,7.23,7,6.13,Media,Martes,Media,0
ORD-12483,2025-03-07,Ica,Costa Sur,Terrestre,Estándar,365.61,3,3.14,4,2.98,Alta,Viernes,Baja,0
ORD-12484,2025-04-27,Cajamarca,Sierra Norte,Terrestre,Express,905.21,3,6.8,5,6.77,Media,Domingo,Media,0
ORD-12485,2025-05-06,Huánuco,Sierra Centro,Terrestre,Estándar,480.73,4,9.34,9,4.77,Alta,Martes,Alta,0
ORD-12486,2025-05-12,Ica,Costa Sur,Terrestre,Estándar,355.32,3,6.43,4,8.64,Alta,Lunes,Media,0
ORD-12487,2025-03-31,Lima,Lima y Callao,Terrestre,Estándar,125.38,2,2.26,3,3.73,Alta,Lunes,Baja,0
ORD-12488,2025-01-21,Callao,Lima y Callao,Terrestre,Express,55.38,2,4.25,5,3.4,Media,Martes,Baja,0
ORD-12489,2025-07-11,Puno,Sierra Sur,Terrestre,Estándar,1332.16,6,9.17,6,6.56,Media,Viernes,Alta,0
ORD-12490,2025-05-11,Arequipa,Costa Sur,Terrestre,Estándar,993.76,6,8.7,5,7.78,Alta,Domingo,Alta,0
ORD-12491,2025-05-05,Amazonas,Selva Norte,Terrestre,Estándar,1057.52,6,3.62,4,3.59,Alta,Lunes,Media,0
ORD-12492,2025-04-07,Piura,Costa Norte,Terrestre,Estándar,945.4,4,4.31,3,1.81,Baja,Lunes,Baja,0
ORD-12493,2025-12-06,Lima,Lima y Callao,Terrestre,Mismo Día,73.94,1,6.68,2,2.47,Baja,Sábado,Alta,1
ORD-12494,2025-08-11,Junín,Sierra Centro,Terrestre,Express,310.62,2,8.48,6,10.16,Media,Lunes,Media,1
ORD-12495,2025-06-02,Lima,Lima y Callao,Terrestre,Express,72.66,2,7.32,5,6.85,Media,Lunes,Media,0
ORD-12496,2025-03-16,Callao,Lima y Callao,Terrestre,Estándar,37.51,3,9.69,9,12.87,Alta,Domingo,Media,0
ORD-12497,2025-10-20,Cajamarca,Sierra Norte,Terrestre,Estándar,858.14,6,6.16,5,9.32,Media,Lunes,Media,1
ORD-12498,2025-11-21,Lambayeque,Costa Norte,Terrestre,Estándar,747.43,5,10.4,7,16.31,Baja,Viernes,Media,0
ORD-12499,2025-01-12,Junín,Sierra Centro,Aéreo,Estándar,349.01,4,5.82,7,2.93,Media,Domingo,Baja,0
ORD-12500,2025-12-06,Lima,Lima y Callao,Terrestre,Express,83.98,2,11.26,11,7.13,Alta,Sábado,Alta,1
ORD-12501,2025-09-13,Callao,Lima y Callao,Terrestre,Estándar,49.82,3,8.08,5,6.78,Media,Sábado,Alta,0
ORD-12502,2025-02-06,Lima,Lima y Callao,Terrestre,Express,108.38,2,8.27,6,7.89,Baja,Jueves,Media,0
ORD-12503,2025-10-02,Lima,Lima y Callao,Terrestre,Express,56.06,2,5.49,4,2.96,Media,Jueves,Media,0
ORD-12504,2025-02-09,Cajamarca,Sierra Norte,Terrestre,Estándar,787.22,5,4.04,3,2.34,Alta,Domingo,Media,1
ORD-12505,2025-01-19,Áncash,Costa Norte,Aéreo,Express,389.3,2,6.97,5,12.89,Media,Domingo,Alta,0
ORD-12506,2025-02-12,La Libertad,Costa Norte,Terrestre,Express,571.38,3,3.44,2,2.24,Baja,Miércoles,Alta,0
ORD-12507,2025-06-17,Lima,Lima y Callao,Terrestre,Express,76.35,2,5.73,3,4.24,Media,Martes,Alta,0
ORD-12508,2025-08-15,Lima,Lima y Callao,Terrestre,Estándar,160.85,3,7.2,4,10.99,Alta,Viernes,Media,0
ORD-12509,2025-05-29,Lima,Lima y Callao,Terrestre,Express,53.26,2,4.93,5,6.4,Media,Jueves,Media,0
ORD-12510,2025-02-14,La Libertad,Costa Norte,Terrestre,Express,593.19,3,6.18,3,5.45,Media,Viernes,Alta,1
ORD-12511,2025-03-14,Callao,Lima y Callao,Terrestre,Mismo Día,50.05,1,9.02,7,11.07,Baja,Viernes,Media,1
ORD-12512,2025-11-08,Lima,Lima y Callao,Terrestre,Estándar,86.63,4,7.25,6,6.16,Media,Sábado,Media,0
ORD-12513,2025-12-18,Callao,Lima y Callao,Terrestre,Estándar,15.19,2,7.33,5,5.24,Alta,Jueves,Alta,0
ORD-12514,2025-10-03,Lima,Lima y Callao,Terrestre,Estándar,50.6,4,6.14,4,8.45,Media,Viernes,Alta,0
ORD-12515,2025-02-07,Callao,Lima y Callao,Terrestre,Estándar,65.47,4,10.11,10,11.88,Media,Viernes,Baja,0
ORD-12516,2025-10-27,Huánuco,Sierra Centro,Terrestre,Express,402.04,2,3.32,4,3.15,Alta,Lunes,Baja,0
ORD-12517,2025-09-10,Lima,Lima y Callao,Terrestre,Express,99.49,2,8.35,5,9.81,Media,Miércoles,Media,0
ORD-12518,2025-07-12,Lambayeque,Costa Norte,Terrestre,Estándar,817.53,5,3.66,3,1.33,Alta,Sábado,Baja,0
ORD-12519,2025-02-22,Lima,Lima y Callao,Terrestre,Express,63.43,2,11.5,9,21.51,Baja,Sábado,Baja,0
ORD-12520,2025-12-30,La Libertad,Costa Norte,Terrestre,Estándar,640.14,5,5.62,3,3.42,Media,Martes,Media,0
ORD-12521,2025-06-11,Puno,Sierra Sur,Terrestre,Express,1293.49,4,5.77,5,6.17,Alta,Miércoles,Media,0
ORD-12522,2025-01-17,Pasco,Sierra Centro,Terrestre,Estándar,319.17,3,5.64,4,5.1,Alta,Viernes,Media,0
ORD-12523,2025-03-18,Piura,Costa Norte,Terrestre,Estándar,940.47,5,4.73,2,4.44,Media,Martes,Alta,0
ORD-12524,2025-05-27,Lima,Lima y Callao,Terrestre,Estándar,172.04,3,5.56,5,6.83,Media,Martes,Media,0
ORD-12525,2025-01-23,Lima,Lima y Callao,Terrestre,Estándar,57.54,3,4.4,4,4.8,Alta,Jueves,Media,0
ORD-12526,2025-04-29,Lima,Lima y Callao,Terrestre,Express,45.77,2,5.75,7,5.44,Media,Martes,Baja,0
ORD-12527,2025-06-20,La Libertad,Costa Norte,Terrestre,Estándar,678.48,5,5.04,2,1.78,Baja,Viernes,Media,0
ORD-12528,2025-12-13,Ica,Costa Sur,Terrestre,Estándar,261.73,3,8.7,6,9.55,Media,Sábado,Alta,0
ORD-12529,2025-02-01,Lima,Lima y Callao,Terrestre,Estándar,133.69,2,9.84,7,9.22,Media,Sábado,Alta,1
ORD-12530,2025-07-30,Áncash,Costa Norte,Terrestre,Estándar,437.43,4,9.47,5,12.78,Media,Miércoles,Alta,1
ORD-12531,2025-12-01,Amazonas,Selva Norte,Terrestre,Estándar,1127.07,5,6.62,5,4.09,Alta,Lunes,Alta,1
ORD-12532,2025-10-22,Piura,Costa Norte,Terrestre,Estándar,1005.06,6,6.7,4,2.75,Media,Miércoles,Alta,0
ORD-12533,2025-12-04,Apurímac,Sierra Sur,Terrestre,Estándar,910.47,5,12.23,10,13.14,Baja,Jueves,Alta,0
ORD-12534,2025-03-04,Lima,Lima y Callao,Terrestre,Express,42.7,2,8.7,7,8.19,Baja,Martes,Alta,0
ORD-12535,2025-10-20,Lima,Lima y Callao,Terrestre,Estándar,176.92,3,4.08,3,2.57,Alta,Lunes,Baja,0
ORD-12536,2025-12-24,Callao,Lima y Callao,Terrestre,Express,66.23,2,9.99,8,7.82,Baja,Miércoles,Alta,0
ORD-12537,2025-04-30,Piura,Costa Norte,Aéreo,Express,1038.77,3,9.62,8,12.88,Alta,Miércoles,Media,0
ORD-12538,2025-07-02,Callao,Lima y Callao,Terrestre,Express,44.9,2,5.96,3,2.28,Baja,Miércoles,Alta,0
ORD-12539,2025-07-13,Piura,Costa Norte,Terrestre,Estándar,968.48,6,8.21,8,5.41,Media,Domingo,Media,0
ORD-12540,2025-06-30,Lima,Lima y Callao,Terrestre,Express,89.24,2,4.64,5,4.82,Alta,Lunes,Media,0
ORD-12541,2025-04-16,Cusco,Sierra Sur,Terrestre,Express,927.72,3,5.57,5,4.76,Media,Miércoles,Baja,0
ORD-12542,2025-12-21,Cajamarca,Sierra Norte,Aéreo,Express,888.36,3,6.94,3,5.46,Alta,Domingo,Alta,0
ORD-12543,2025-12-16,Ica,Costa Sur,Terrestre,Estándar,305.26,2,9.2,6,5.55,Baja,Martes,Alta,0
ORD-12544,2025-05-19,La Libertad,Costa Norte,Terrestre,Express,631.02,3,14.77,10,24.24,Media,Lunes,Alta,1
ORD-12545,2025-10-21,Cusco,Sierra Sur,Terrestre,Estándar,1030.72,6,8.54,6,4.63,Media,Martes,Alta,0
ORD-12546,2025-05-26,Ucayali,Selva Centro-Sur,Terrestre,Express,878.49,3,6.97,4,6.11,Alta,Lunes,Alta,0
ORD-12547,2025-10-18,Callao,Lima y Callao,Terrestre,Express,45.55,2,11.16,8,9.59,Baja,Sábado,Alta,0
ORD-12548,2025-08-02,Moquegua,Costa Sur,Terrestre,Express,1134.83,4,8.35,7,8.37,Media,Sábado,Alta,0
ORD-12549,2025-06-21,Cajamarca,Sierra Norte,Terrestre,Express,1005.54,3,6.52,6,2.75,Media,Sábado,Alta,0
ORD-12550,2025-02-16,Ucayali,Selva Centro-Sur,Terrestre,Estándar,934.67,5,4.76,2,1.57,Alta,Domingo,Media,0
ORD-12551,2025-08-27,Callao,Lima y Callao,Terrestre,Estándar,6.73,3,7.44,6,6.47,Alta,Miércoles,Media,0
ORD-12552,2025-04-28,La Libertad,Costa Norte,Terrestre,Estándar,539.78,3,4.75,2,1.28,Alta,Lunes,Media,0
ORD-12553,2025-03-21,Lima,Lima y Callao,Terrestre,Estándar,105.83,4,6.83,7,2.28,Media,Viernes,Media,0
ORD-12554,2025-03-12,Arequipa,Costa Sur,Terrestre,Express,1004.08,3,4.26,5,3.31,Media,Miércoles,Baja,0
ORD-12555,2025-12-25,Madre de Dios,Selva Centro-Sur,Terrestre,Estándar,1347.43,7,6.73,3,4.37,Alta,Jueves,Media,0
ORD-12556,2025-02-07,Cusco,Sierra Sur,Terrestre,Estándar,994.35,6,7.6,8,11.7,Alta,Viernes,Media,0
ORD-12557,2025-10-19,Lima,Lima y Callao,Terrestre,Estándar,18.34,3,6.72,4,2.8,Alta,Domingo,Alta,0
ORD-12558,2025-11-13,Lima,Lima y Callao,Terrestre,Express,75.65,2,6.6,6,6.57,Alta,Jueves,Alta,0
ORD-12559,2025-01-12,Lima,Lima y Callao,Terrestre,Express,111.53,2,9.0,5,7.38,Alta,Domingo,Alta,0
ORD-12560,2025-08-04,Apurímac,Sierra Sur,Terrestre,Express,1005.18,3,5.4,5,10.74,Baja,Lunes,Baja,0
ORD-12561,2025-07-30,Cajamarca,Sierra Norte,Terrestre,Express,972.07,3,15.33,11,22.94,Baja,Miércoles,Alta,1
ORD-12562,2025-05-11,Cajamarca,Sierra Norte,Terrestre,Estándar,885.89,5,9.28,7,12.45,Alta,Domingo,Alta,1
ORD-12563,2025-09-01,Huánuco,Sierra Centro,Terrestre,Estándar,517.63,5,7.7,5,5.21,Media,Lunes,Alta,0
ORD-12564,2025-05-30,Ayacucho,Sierra Sur,Terrestre,Estándar,542.97,4,5.94,5,6.24,Baja,Viernes,Media,0
ORD-12565,2025-06-10,Puno,Sierra Sur,Terrestre,Express,1375.67,4,10.37,7,8.69,Media,Martes,Alta,1
ORD-12566,2025-06-07,Lima,Lima y Callao,Terrestre,Estándar,143.33,3,6.17,6,6.45,Media,Sábado,Media,0
ORD-12567,2025-10-20,Lima,Lima y Callao,Terrestre,Express,76.4,2,3.56,2,1.48,Alta,Lunes,Alta,0
ORD-12568,2025-08-20,Junín,Sierra Centro,Aéreo,Express,461.97,2,6.0,3,6.69,Alta,Miércoles,Alta,0
ORD-12569,2025-05-19,Cusco,Sierra Sur,Terrestre,Estándar,1006.56,6,7.73,6,8.57,Baja,Lunes,Baja,0
ORD-12570,2025-12-05,Lima,Lima y Callao,Terrestre,Express,41.86,2,6.68,2,3.89,Media,Viernes,Alta,0
